order_id,order_date,raw_order_time,order_hour,item_id,item_name,category,price,revenue
887,,5:13:58 PM,17,122.0,Chips & Salsa,Mexican,7.0,7.0
888,,5:14:27 PM,17,120.0,Steak Torta,Mexican,13.95,13.95
888,,5:14:27 PM,17,121.0,Cheese Quesadillas,Mexican,10.5,10.5
889,,5:27:51 PM,17,101.0,Hamburger,American,12.95,12.95
890,,5:32:25 PM,17,125.0,Spaghetti & Meatballs,Italian,17.95,17.95
891,,5:43:34 PM,17,130.0,Shrimp Scampi,Italian,19.95,19.95
892,,6:04:29 PM,18,125.0,Spaghetti & Meatballs,Italian,17.95,17.95
892,,6:04:29 PM,18,128.0,Cheese Lasagna,Italian,15.5,15.5
893,,6:15:22 PM,18,125.0,Spaghetti & Meatballs,Italian,17.95,17.95
894,,6:17:26 PM,18,111.0,California Roll,Asian,11.95,11.95
895,,6:18:11 PM,18,101.0,Hamburger,American,12.95,12.95
895,,6:18:11 PM,18,109.0,Korean Beef Bowl,Asian,17.95,17.95
895,,6:18:11 PM,18,113.0,Edamame,Asian,5.0,5.0
896,,6:27:28 PM,18,102.0,Cheeseburger,American,13.95,13.95
896,,6:27:28 PM,18,124.0,Spaghetti,Italian,14.5,14.5
897,,6:53:07 PM,18,110.0,Pork Ramen,Asian,17.95,17.95
897,,6:53:07 PM,18,129.0,Mushroom Ravioli,Italian,15.5,15.5
897,,6:53:07 PM,18,131.0,Chicken Parmesan,Italian,17.95,17.95
898,,6:56:49 PM,18,108.0,Tofu Pad Thai,Asian,14.5,14.5
899,,7:06:14 PM,19,122.0,Chips & Salsa,Mexican,7.0,7.0
900,,7:09:51 PM,19,113.0,Edamame,Asian,5.0,5.0
900,,7:09:51 PM,19,113.0,Edamame,Asian,5.0,5.0
901,,7:16:11 PM,19,107.0,Orange Chicken,Asian,16.5,16.5
902,,7:21:00 PM,19,118.0,Steak Burrito,Mexican,14.95,14.95
903,,7:27:22 PM,19,108.0,Tofu Pad Thai,Asian,14.5,14.5
903,,7:27:22 PM,19,118.0,Steak Burrito,Mexican,14.95,14.95
903,,7:27:22 PM,19,121.0,Cheese Quesadillas,Mexican,10.5,10.5
904,,8:07:01 PM,20,101.0,Hamburger,American,12.95,12.95
904,,8:07:01 PM,20,112.0,Salmon Roll,Asian,14.95,14.95
905,,8:12:06 PM,20,101.0,Hamburger,American,12.95,12.95
905,,8:12:06 PM,20,127.0,Meat Lasagna,Italian,17.95,17.95
905,,8:12:06 PM,20,132.0,Eggplant Parmesan,Italian,16.95,16.95
906,,8:51:59 PM,20,121.0,Cheese Quesadillas,Mexican,10.5,10.5
906,,8:51:59 PM,20,105.0,Mac & Cheese,American,7.0,7.0
907,,8:54:32 PM,20,120.0,Steak Torta,Mexican,13.95,13.95
908,,9:42:32 PM,21,113.0,Edamame,Asian,5.0,5.0
908,,9:42:32 PM,21,106.0,French Fries,American,7.0,7.0
909,,11:19:25 AM,11,101.0,Hamburger,American,12.95,12.95
909,,11:19:25 AM,11,127.0,Meat Lasagna,Italian,17.95,17.95
909,,11:19:25 AM,11,122.0,Chips & Salsa,Mexican,7.0,7.0
910,,11:25:40 AM,11,110.0,Pork Ramen,Asian,17.95,17.95
910,,11:25:40 AM,11,119.0,Chicken Torta,Mexican,11.95,11.95
910,,11:25:40 AM,11,132.0,Eggplant Parmesan,Italian,16.95,16.95
911,,11:36:00 AM,11,101.0,Hamburger,American,12.95,12.95
911,,11:36:00 AM,11,131.0,Chicken Parmesan,Italian,17.95,17.95
912,,11:39:48 AM,11,112.0,Salmon Roll,Asian,14.95,14.95
913,,11:55:24 AM,11,123.0,Chips & Guacamole,Mexican,9.0,9.0
914,,12:14:22 PM,12,132.0,Eggplant Parmesan,Italian,16.95,16.95
915,,12:20:22 PM,12,101.0,Hamburger,American,12.95,12.95
915,,12:20:22 PM,12,124.0,Spaghetti,Italian,14.5,14.5
915,,12:20:22 PM,12,126.0,Fettuccine Alfredo,Italian,14.5,14.5
915,,12:20:22 PM,12,111.0,California Roll,Asian,11.95,11.95
915,,12:20:22 PM,12,113.0,Edamame,Asian,5.0,5.0
915,,12:20:22 PM,12,113.0,Edamame,Asian,5.0,5.0
915,,12:20:22 PM,12,119.0,Chicken Torta,Mexican,11.95,11.95
915,,12:20:22 PM,12,122.0,Chips & Salsa,Mexican,7.0,7.0
916,,12:30:09 PM,12,117.0,Chicken Burrito,Mexican,12.95,12.95
916,,12:30:09 PM,12,129.0,Mushroom Ravioli,Italian,15.5,15.5
916,,12:30:09 PM,12,113.0,Edamame,Asian,5.0,5.0
917,,12:34:15 PM,12,105.0,Mac & Cheese,American,7.0,7.0
918,,1:06:04 PM,13,131.0,Chicken Parmesan,Italian,17.95,17.95
919,,1:11:15 PM,13,111.0,California Roll,Asian,11.95,11.95
920,,1:16:55 PM,13,101.0,Hamburger,American,12.95,12.95
920,,1:16:55 PM,13,108.0,Tofu Pad Thai,Asian,14.5,14.5
921,,1:18:32 PM,13,105.0,Mac & Cheese,American,7.0,7.0
921,,1:18:32 PM,13,130.0,Shrimp Scampi,Italian,19.95,19.95
922,,1:19:43 PM,13,116.0,Steak Tacos,Mexican,13.95,13.95
922,,1:19:43 PM,13,113.0,Edamame,Asian,5.0,5.0
922,,1:19:43 PM,13,105.0,Mac & Cheese,American,7.0,7.0
923,,1:23:29 PM,13,129.0,Mushroom Ravioli,Italian,15.5,15.5
923,,1:23:29 PM,13,131.0,Chicken Parmesan,Italian,17.95,17.95
924,,1:27:57 PM,13,113.0,Edamame,Asian,5.0,5.0
924,,1:27:57 PM,13,105.0,Mac & Cheese,American,7.0,7.0
925,,1:42:47 PM,13,132.0,Eggplant Parmesan,Italian,16.95,16.95
926,,1:51:38 PM,13,108.0,Tofu Pad Thai,Asian,14.5,14.5
926,,1:51:38 PM,13,113.0,Edamame,Asian,5.0,5.0
926,,1:51:38 PM,13,120.0,Steak Torta,Mexican,13.95,13.95
926,,1:51:38 PM,13,132.0,Eggplant Parmesan,Italian,16.95,16.95
927,,1:59:21 PM,13,102.0,Cheeseburger,American,13.95,13.95
927,,1:59:21 PM,13,103.0,Hot Dog,American,9.0,9.0
927,,1:59:21 PM,13,108.0,Tofu Pad Thai,Asian,14.5,14.5
927,,1:59:21 PM,13,125.0,Spaghetti & Meatballs,Italian,17.95,17.95
927,,1:59:21 PM,13,109.0,Korean Beef Bowl,Asian,17.95,17.95
927,,1:59:21 PM,13,110.0,Pork Ramen,Asian,17.95,17.95
927,,1:59:21 PM,13,129.0,Mushroom Ravioli,Italian,15.5,15.5
927,,1:59:21 PM,13,111.0,California Roll,Asian,11.95,11.95
927,,1:59:21 PM,13,131.0,Chicken Parmesan,Italian,17.95,17.95
928,,2:14:40 PM,14,102.0,Cheeseburger,American,13.95,13.95
928,,2:14:40 PM,14,106.0,French Fries,American,7.0,7.0
929,,2:24:45 PM,14,124.0,Spaghetti,Italian,14.5,14.5
930,,3:00:11 PM,15,110.0,Pork Ramen,Asian,17.95,17.95
930,,3:00:11 PM,15,111.0,California Roll,Asian,11.95,11.95
930,,3:00:11 PM,15,112.0,Salmon Roll,Asian,14.95,14.95
931,,3:27:24 PM,15,101.0,Hamburger,American,12.95,12.95
931,,3:27:24 PM,15,124.0,Spaghetti,Italian,14.5,14.5
931,,3:27:24 PM,15,118.0,Steak Burrito,Mexican,14.95,14.95
932,,3:33:19 PM,15,116.0,Steak Tacos,Mexican,13.95,13.95
932,,3:33:19 PM,15,106.0,French Fries,American,7.0,7.0
933,,3:49:05 PM,15,124.0,Spaghetti,Italian,14.5,14.5
934,,3:55:24 PM,15,106.0,French Fries,American,7.0,7.0
935,,4:14:59 PM,16,107.0,Orange Chicken,Asian,16.5,16.5
935,,4:14:59 PM,16,122.0,Chips & Salsa,Mexican,7.0,7.0
935,,4:14:59 PM,16,131.0,Chicken Parmesan,Italian,17.95,17.95
935,,4:14:59 PM,16,114.0,Potstickers,Asian,9.0,9.0
936,,4:19:19 PM,16,120.0,Steak Torta,Mexican,13.95,13.95
937,,4:20:32 PM,16,122.0,Chips & Salsa,Mexican,7.0,7.0
938,,4:43:09 PM,16,117.0,Chicken Burrito,Mexican,12.95,12.95
938,,4:43:09 PM,16,118.0,Steak Burrito,Mexican,14.95,14.95
938,,4:43:09 PM,16,131.0,Chicken Parmesan,Italian,17.95,17.95
939,,4:59:23 PM,16,118.0,Steak Burrito,Mexican,14.95,14.95
939,,4:59:23 PM,16,130.0,Shrimp Scampi,Italian,19.95,19.95
940,,5:05:08 PM,17,111.0,California Roll,Asian,11.95,11.95
940,,5:05:08 PM,17,112.0,Salmon Roll,Asian,14.95,14.95
940,,5:05:08 PM,17,118.0,Steak Burrito,Mexican,14.95,14.95
941,,5:09:08 PM,17,126.0,Fettuccine Alfredo,Italian,14.5,14.5
941,,5:09:08 PM,17,110.0,Pork Ramen,Asian,17.95,17.95
942,,5:18:37 PM,17,101.0,Hamburger,American,12.95,12.95
942,,5:18:37 PM,17,105.0,Mac & Cheese,American,7.0,7.0
943,,5:22:00 PM,17,120.0,Steak Torta,Mexican,13.95,13.95
944,,5:54:33 PM,17,108.0,Tofu Pad Thai,Asian,14.5,14.5
945,,5:58:38 PM,17,101.0,Hamburger,American,12.95,12.95
945,,5:58:38 PM,17,124.0,Spaghetti,Italian,14.5,14.5
945,,5:58:38 PM,17,125.0,Spaghetti & Meatballs,Italian,17.95,17.95
945,,5:58:38 PM,17,109.0,Korean Beef Bowl,Asian,17.95,17.95
946,,6:00:48 PM,18,102.0,Cheeseburger,American,13.95,13.95
946,,6:00:48 PM,18,113.0,Edamame,Asian,5.0,5.0
946,,6:00:48 PM,18,130.0,Shrimp Scampi,Italian,19.95,19.95
946,,6:00:48 PM,18,123.0,Chips & Guacamole,Mexican,9.0,9.0
947,,6:13:15 PM,18,102.0,Cheeseburger,American,13.95,13.95
947,,6:13:15 PM,18,113.0,Edamame,Asian,5.0,5.0
948,,6:42:17 PM,18,112.0,Salmon Roll,Asian,14.95,14.95
948,,6:42:17 PM,18,113.0,Edamame,Asian,5.0,5.0
948,,6:42:17 PM,18,122.0,Chips & Salsa,Mexican,7.0,7.0
948,,6:42:17 PM,18,132.0,Eggplant Parmesan,Italian,16.95,16.95
949,,6:52:18 PM,18,129.0,Mushroom Ravioli,Italian,15.5,15.5
949,,6:52:18 PM,18,132.0,Eggplant Parmesan,Italian,16.95,16.95
950,,6:57:56 PM,18,102.0,Cheeseburger,American,13.95,13.95
951,,7:03:46 PM,19,127.0,Meat Lasagna,Italian,17.95,17.95
952,,7:05:35 PM,19,107.0,Orange Chicken,Asian,16.5,16.5
952,,7:05:35 PM,19,116.0,Steak Tacos,Mexican,13.95,13.95
952,,7:05:35 PM,19,118.0,Steak Burrito,Mexican,14.95,14.95
952,,7:05:35 PM,19,131.0,Chicken Parmesan,Italian,17.95,17.95
953,,7:12:08 PM,19,101.0,Hamburger,American,12.95,12.95
953,,7:12:08 PM,19,103.0,Hot Dog,American,9.0,9.0
953,,7:12:08 PM,19,131.0,Chicken Parmesan,Italian,17.95,17.95
954,,7:14:03 PM,19,106.0,French Fries,American,7.0,7.0
955,,7:24:16 PM,19,102.0,Cheeseburger,American,13.95,13.95
955,,7:24:16 PM,19,124.0,Spaghetti,Italian,14.5,14.5
955,,7:24:16 PM,19,111.0,California Roll,Asian,11.95,11.95
956,,7:24:40 PM,19,119.0,Chicken Torta,Mexican,11.95,11.95
956,,7:24:40 PM,19,106.0,French Fries,American,7.0,7.0
957,,7:32:12 PM,19,125.0,Spaghetti & Meatballs,Italian,17.95,17.95
957,,7:32:12 PM,19,126.0,Fettuccine Alfredo,Italian,14.5,14.5
957,,7:32:12 PM,19,127.0,Meat Lasagna,Italian,17.95,17.95
957,,7:32:12 PM,19,130.0,Shrimp Scampi,Italian,19.95,19.95
958,,7:33:33 PM,19,113.0,Edamame,Asian,5.0,5.0
959,,7:34:00 PM,19,102.0,Cheeseburger,American,13.95,13.95
959,,7:34:00 PM,19,130.0,Shrimp Scampi,Italian,19.95,19.95
960,,7:35:00 PM,19,122.0,Chips & Salsa,Mexican,7.0,7.0
961,,7:42:20 PM,19,101.0,Hamburger,American,12.95,12.95
961,,7:42:20 PM,19,110.0,Pork Ramen,Asian,17.95,17.95
962,,7:55:17 PM,19,107.0,Orange Chicken,Asian,16.5,16.5
962,,7:55:17 PM,19,112.0,Salmon Roll,Asian,14.95,14.95
963,,8:06:41 PM,20,102.0,Cheeseburger,American,13.95,13.95
963,,8:06:41 PM,20,104.0,Veggie Burger,American,10.5,10.5
963,,8:06:41 PM,20,120.0,Steak Torta,Mexican,13.95,13.95
964,,8:24:37 PM,20,107.0,Orange Chicken,Asian,16.5,16.5
964,,8:24:37 PM,20,125.0,Spaghetti & Meatballs,Italian,17.95,17.95
965,,8:41:02 PM,20,126.0,Fettuccine Alfredo,Italian,14.5,14.5
965,,8:41:02 PM,20,122.0,Chips & Salsa,Mexican,7.0,7.0
965,,8:41:02 PM,20,131.0,Chicken Parmesan,Italian,17.95,17.95
965,,8:41:02 PM,20,106.0,French Fries,American,7.0,7.0
966,,8:59:17 PM,20,120.0,Steak Torta,Mexican,13.95,13.95
966,,8:59:17 PM,20,131.0,Chicken Parmesan,Italian,17.95,17.95
967,,9:03:33 PM,21,128.0,Cheese Lasagna,Italian,15.5,15.5
968,,9:23:01 PM,21,109.0,Korean Beef Bowl,Asian,17.95,17.95
968,,9:23:01 PM,21,110.0,Pork Ramen,Asian,17.95,17.95
969,,9:36:19 PM,21,129.0,Mushroom Ravioli,Italian,15.5,15.5
970,,9:44:35 PM,21,108.0,Tofu Pad Thai,Asian,14.5,14.5
970,,9:44:35 PM,21,122.0,Chips & Salsa,Mexican,7.0,7.0
971,,9:46:20 PM,21,103.0,Hot Dog,American,9.0,9.0
971,,9:46:20 PM,21,108.0,Tofu Pad Thai,Asian,14.5,14.5
971,,9:46:20 PM,21,117.0,Chicken Burrito,Mexican,12.95,12.95
971,,9:46:20 PM,21,120.0,Steak Torta,Mexican,13.95,13.95
972,,10:03:09 PM,22,113.0,Edamame,Asian,5.0,5.0
972,,10:03:09 PM,22,113.0,Edamame,Asian,5.0,5.0
973,,10:06:08 PM,22,129.0,Mushroom Ravioli,Italian,15.5,15.5
974,,10:06:53 PM,22,108.0,Tofu Pad Thai,Asian,14.5,14.5
975,,10:10:21 PM,22,126.0,Fettuccine Alfredo,Italian,14.5,14.5
975,,10:10:21 PM,22,128.0,Cheese Lasagna,Italian,15.5,15.5
976,,11:53:19 AM,11,113.0,Edamame,Asian,5.0,5.0
977,,12:01:58 PM,12,112.0,Salmon Roll,Asian,14.95,14.95
977,,12:01:58 PM,12,106.0,French Fries,American,7.0,7.0
978,,12:24:36 PM,12,101.0,Hamburger,American,12.95,12.95
978,,12:24:36 PM,12,107.0,Orange Chicken,Asian,16.5,16.5
978,,12:24:36 PM,12,115.0,Chicken Tacos,Mexican,11.95,11.95
978,,12:24:36 PM,12,109.0,Korean Beef Bowl,Asian,17.95,17.95
978,,12:24:36 PM,12,109.0,Korean Beef Bowl,Asian,17.95,17.95
978,,12:24:36 PM,12,117.0,Chicken Burrito,Mexican,12.95,12.95
978,,12:24:36 PM,12,117.0,Chicken Burrito,Mexican,12.95,12.95
978,,12:24:36 PM,12,128.0,Cheese Lasagna,Italian,15.5,15.5
978,,12:24:36 PM,12,118.0,Steak Burrito,Mexican,14.95,14.95
978,,12:24:36 PM,12,122.0,Chips & Salsa,Mexican,7.0,7.0
978,,12:24:36 PM,12,106.0,French Fries,American,7.0,7.0
979,,12:57:28 PM,12,130.0,Shrimp Scampi,Italian,19.95,19.95
980,,12:58:36 PM,12,102.0,Cheeseburger,American,13.95,13.95
980,,12:58:36 PM,12,111.0,California Roll,Asian,11.95,11.95
980,,12:58:36 PM,12,120.0,Steak Torta,Mexican,13.95,13.95
980,,12:58:36 PM,12,123.0,Chips & Guacamole,Mexican,9.0,9.0
980,,12:58:36 PM,12,106.0,French Fries,American,7.0,7.0
980,,12:58:36 PM,12,106.0,French Fries,American,7.0,7.0
981,,1:56:46 PM,13,101.0,Hamburger,American,12.95,12.95
982,,2:12:58 PM,14,125.0,Spaghetti & Meatballs,Italian,17.95,17.95
982,,2:12:58 PM,14,109.0,Korean Beef Bowl,Asian,17.95,17.95
982,,2:12:58 PM,14,113.0,Edamame,Asian,5.0,5.0
982,,2:12:58 PM,14,105.0,Mac & Cheese,American,7.0,7.0
983,,2:29:31 PM,14,107.0,Orange Chicken,Asian,16.5,16.5
984,,2:33:55 PM,14,110.0,Pork Ramen,Asian,17.95,17.95
985,,2:34:50 PM,14,109.0,Korean Beef Bowl,Asian,17.95,17.95
985,,2:34:50 PM,14,127.0,Meat Lasagna,Italian,17.95,17.95
985,,2:34:50 PM,14,121.0,Cheese Quesadillas,Mexican,10.5,10.5
986,,2:35:25 PM,14,132.0,Eggplant Parmesan,Italian,16.95,16.95
987,,2:41:14 PM,14,101.0,Hamburger,American,12.95,12.95
987,,2:41:14 PM,14,116.0,Steak Tacos,Mexican,13.95,13.95
987,,2:41:14 PM,14,119.0,Chicken Torta,Mexican,11.95,11.95
988,,2:44:56 PM,14,127.0,Meat Lasagna,Italian,17.95,17.95
989,,3:08:38 PM,15,109.0,Korean Beef Bowl,Asian,17.95,17.95
990,,3:30:10 PM,15,113.0,Edamame,Asian,5.0,5.0
991,,3:43:27 PM,15,107.0,Orange Chicken,Asian,16.5,16.5
991,,3:43:27 PM,15,121.0,Cheese Quesadillas,Mexican,10.5,10.5
992,,3:49:31 PM,15,117.0,Chicken Burrito,Mexican,12.95,12.95
993,,4:16:59 PM,16,101.0,Hamburger,American,12.95,12.95
994,,4:19:42 PM,16,102.0,Cheeseburger,American,13.95,13.95
994,,4:19:42 PM,16,109.0,Korean Beef Bowl,Asian,17.95,17.95
994,,4:19:42 PM,16,106.0,French Fries,American,7.0,7.0
994,,4:19:42 PM,16,106.0,French Fries,American,7.0,7.0
995,,4:57:30 PM,16,102.0,Cheeseburger,American,13.95,13.95
996,,5:11:07 PM,17,110.0,Pork Ramen,Asian,17.95,17.95
996,,5:11:07 PM,17,110.0,Pork Ramen,Asian,17.95,17.95
996,,5:11:07 PM,17,111.0,California Roll,Asian,11.95,11.95
996,,5:11:07 PM,17,130.0,Shrimp Scampi,Italian,19.95,19.95
997,,5:16:26 PM,17,129.0,Mushroom Ravioli,Italian,15.5,15.5
998,,5:19:16 PM,17,110.0,Pork Ramen,Asian,17.95,17.95
999,,5:21:24 PM,17,105.0,Mac & Cheese,American,7.0,7.0
1000,,5:24:24 PM,17,115.0,Chicken Tacos,Mexican,11.95,11.95
1000,,5:24:24 PM,17,128.0,Cheese Lasagna,Italian,15.5,15.5
1001,,5:28:05 PM,17,107.0,Orange Chicken,Asian,16.5,16.5
1001,,5:28:05 PM,17,113.0,Edamame,Asian,5.0,5.0
1001,,5:28:05 PM,17,122.0,Chips & Salsa,Mexican,7.0,7.0
1002,,5:29:41 PM,17,101.0,Hamburger,American,12.95,12.95
1002,,5:29:41 PM,17,104.0,Veggie Burger,American,10.5,10.5
1003,,5:31:16 PM,17,102.0,Cheeseburger,American,13.95,13.95
1003,,5:31:16 PM,17,102.0,Cheeseburger,American,13.95,13.95
1003,,5:31:16 PM,17,113.0,Edamame,Asian,5.0,5.0
1005,,5:49:51 PM,17,101.0,Hamburger,American,12.95,12.95
1005,,5:49:51 PM,17,120.0,Steak Torta,Mexican,13.95,13.95
1006,,6:28:12 PM,18,106.0,French Fries,American,7.0,7.0
1006,,6:28:12 PM,18,132.0,Eggplant Parmesan,Italian,16.95,16.95
1007,,6:35:22 PM,18,132.0,Eggplant Parmesan,Italian,16.95,16.95
1008,,6:49:59 PM,18,108.0,Tofu Pad Thai,Asian,14.5,14.5
1008,,6:49:59 PM,18,114.0,Potstickers,Asian,9.0,9.0
1009,,6:58:24 PM,18,108.0,Tofu Pad Thai,Asian,14.5,14.5
1009,,6:58:24 PM,18,126.0,Fettuccine Alfredo,Italian,14.5,14.5
1010,,7:15:11 PM,19,107.0,Orange Chicken,Asian,16.5,16.5
1010,,7:15:11 PM,19,103.0,Hot Dog,American,9.0,9.0
1010,,7:15:11 PM,19,127.0,Meat Lasagna,Italian,17.95,17.95
1011,,7:20:20 PM,19,112.0,Salmon Roll,Asian,14.95,14.95
1012,,7:25:32 PM,19,126.0,Fettuccine Alfredo,Italian,14.5,14.5
1012,,7:25:32 PM,19,119.0,Chicken Torta,Mexican,11.95,11.95
1013,,7:26:40 PM,19,121.0,Cheese Quesadillas,Mexican,10.5,10.5
1013,,7:26:40 PM,19,123.0,Chips & Guacamole,Mexican,9.0,9.0
1014,,7:38:17 PM,19,104.0,Veggie Burger,American,10.5,10.5
1014,,7:38:17 PM,19,113.0,Edamame,Asian,5.0,5.0
1014,,7:38:17 PM,19,119.0,Chicken Torta,Mexican,11.95,11.95
1014,,7:38:17 PM,19,105.0,Mac & Cheese,American,7.0,7.0
1015,,7:42:51 PM,19,106.0,French Fries,American,7.0,7.0
1016,,7:44:36 PM,19,102.0,Cheeseburger,American,13.95,13.95
1016,,7:44:36 PM,19,109.0,Korean Beef Bowl,Asian,17.95,17.95
1016,,7:44:36 PM,19,120.0,Steak Torta,Mexican,13.95,13.95
1017,,8:13:32 PM,20,102.0,Cheeseburger,American,13.95,13.95
1018,,8:38:50 PM,20,101.0,Hamburger,American,12.95,12.95
1018,,8:38:50 PM,20,102.0,Cheeseburger,American,13.95,13.95
1018,,8:38:50 PM,20,112.0,Salmon Roll,Asian,14.95,14.95
1019,,8:50:54 PM,20,109.0,Korean Beef Bowl,Asian,17.95,17.95
1019,,8:50:54 PM,20,121.0,Cheese Quesadillas,Mexican,10.5,10.5
1019,,8:50:54 PM,20,130.0,Shrimp Scampi,Italian,19.95,19.95
1020,,9:04:20 PM,21,101.0,Hamburger,American,12.95,12.95
1020,,9:04:20 PM,21,101.0,Hamburger,American,12.95,12.95
1020,,9:04:20 PM,21,113.0,Edamame,Asian,5.0,5.0
1020,,9:04:20 PM,21,105.0,Mac & Cheese,American,7.0,7.0
1021,,9:11:31 PM,21,101.0,Hamburger,American,12.95,12.95
1021,,9:11:31 PM,21,102.0,Cheeseburger,American,13.95,13.95
1021,,9:11:31 PM,21,128.0,Cheese Lasagna,Italian,15.5,15.5
1021,,9:11:31 PM,21,113.0,Edamame,Asian,5.0,5.0
1022,,9:16:01 PM,21,106.0,French Fries,American,7.0,7.0
1023,,9:20:18 PM,21,110.0,Pork Ramen,Asian,17.95,17.95
1024,,9:21:23 PM,21,101.0,Hamburger,American,12.95,12.95
1025,,9:49:00 PM,21,112.0,Salmon Roll,Asian,14.95,14.95
1025,,9:49:00 PM,21,113.0,Edamame,Asian,5.0,5.0
1025,,9:49:00 PM,21,132.0,Eggplant Parmesan,Italian,16.95,16.95
1026,,9:55:05 PM,21,102.0,Cheeseburger,American,13.95,13.95
1026,,9:55:05 PM,21,108.0,Tofu Pad Thai,Asian,14.5,14.5
1027,,9:57:02 PM,21,125.0,Spaghetti & Meatballs,Italian,17.95,17.95
1028,,10:02:45 PM,22,111.0,California Roll,Asian,11.95,11.95
1028,,10:02:45 PM,22,120.0,Steak Torta,Mexican,13.95,13.95
1029,,10:06:27 PM,22,120.0,Steak Torta,Mexican,13.95,13.95
1029,,10:06:27 PM,22,114.0,Potstickers,Asian,9.0,9.0
1030,,10:13:59 PM,22,113.0,Edamame,Asian,5.0,5.0
1030,,10:13:59 PM,22,118.0,Steak Burrito,Mexican,14.95,14.95
1030,,10:13:59 PM,22,120.0,Steak Torta,Mexican,13.95,13.95
1030,,10:13:59 PM,22,122.0,Chips & Salsa,Mexican,7.0,7.0
1031,,11:39:03 AM,11,108.0,Tofu Pad Thai,Asian,14.5,14.5
1031,,11:39:03 AM,11,109.0,Korean Beef Bowl,Asian,17.95,17.95
1032,,11:45:13 AM,11,101.0,Hamburger,American,12.95,12.95
1033,,11:54:13 AM,11,102.0,Cheeseburger,American,13.95,13.95
1034,,12:07:59 PM,12,101.0,Hamburger,American,12.95,12.95
1034,,12:07:59 PM,12,129.0,Mushroom Ravioli,Italian,15.5,15.5
1034,,12:07:59 PM,12,111.0,California Roll,Asian,11.95,11.95
1034,,12:07:59 PM,12,111.0,California Roll,Asian,11.95,11.95
1034,,12:07:59 PM,12,113.0,Edamame,Asian,5.0,5.0
1034,,12:07:59 PM,12,120.0,Steak Torta,Mexican,13.95,13.95
1034,,12:07:59 PM,12,121.0,Cheese Quesadillas,Mexican,10.5,10.5
1034,,12:07:59 PM,12,131.0,Chicken Parmesan,Italian,17.95,17.95
1035,,12:13:15 PM,12,102.0,Cheeseburger,American,13.95,13.95
1035,,12:13:15 PM,12,126.0,Fettuccine Alfredo,Italian,14.5,14.5
1035,,12:13:15 PM,12,117.0,Chicken Burrito,Mexican,12.95,12.95
1035,,12:13:15 PM,12,128.0,Cheese Lasagna,Italian,15.5,15.5
1036,,12:49:29 PM,12,108.0,Tofu Pad Thai,Asian,14.5,14.5
1036,,12:49:29 PM,12,117.0,Chicken Burrito,Mexican,12.95,12.95
1036,,12:49:29 PM,12,129.0,Mushroom Ravioli,Italian,15.5,15.5
1036,,12:49:29 PM,12,106.0,French Fries,American,7.0,7.0
1037,,1:04:54 PM,13,107.0,Orange Chicken,Asian,16.5,16.5
1037,,1:04:54 PM,13,104.0,Veggie Burger,American,10.5,10.5
1037,,1:04:54 PM,13,108.0,Tofu Pad Thai,Asian,14.5,14.5
1037,,1:04:54 PM,13,117.0,Chicken Burrito,Mexican,12.95,12.95
1038,,1:14:59 PM,13,109.0,Korean Beef Bowl,Asian,17.95,17.95
1038,,1:14:59 PM,13,113.0,Edamame,Asian,5.0,5.0
1039,,1:33:31 PM,13,108.0,Tofu Pad Thai,Asian,14.5,14.5
1040,,1:56:05 PM,13,118.0,Steak Burrito,Mexican,14.95,14.95
1040,,1:56:05 PM,13,106.0,French Fries,American,7.0,7.0
1041,,1:59:47 PM,13,120.0,Steak Torta,Mexican,13.95,13.95
1042,,2:06:19 PM,14,112.0,Salmon Roll,Asian,14.95,14.95
1043,,2:07:36 PM,14,125.0,Spaghetti & Meatballs,Italian,17.95,17.95
1043,,2:07:36 PM,14,113.0,Edamame,Asian,5.0,5.0
1043,,2:07:36 PM,14,118.0,Steak Burrito,Mexican,14.95,14.95
1043,,2:07:36 PM,14,119.0,Chicken Torta,Mexican,11.95,11.95
1043,,2:07:36 PM,14,120.0,Steak Torta,Mexican,13.95,13.95
1043,,2:07:36 PM,14,105.0,Mac & Cheese,American,7.0,7.0
1043,,2:07:36 PM,14,122.0,Chips & Salsa,Mexican,7.0,7.0
1043,,2:07:36 PM,14,131.0,Chicken Parmesan,Italian,17.95,17.95
1045,,2:22:14 PM,14,102.0,Cheeseburger,American,13.95,13.95
1046,,2:39:33 PM,14,108.0,Tofu Pad Thai,Asian,14.5,14.5
1047,,2:50:37 PM,14,101.0,Hamburger,American,12.95,12.95
1047,,2:50:37 PM,14,125.0,Spaghetti & Meatballs,Italian,17.95,17.95
1047,,2:50:37 PM,14,113.0,Edamame,Asian,5.0,5.0
1048,,2:53:25 PM,14,132.0,Eggplant Parmesan,Italian,16.95,16.95
1049,,2:57:48 PM,14,101.0,Hamburger,American,12.95,12.95
1050,,3:05:54 PM,15,131.0,Chicken Parmesan,Italian,17.95,17.95
1051,,3:08:45 PM,15,102.0,Cheeseburger,American,13.95,13.95
1052,,3:28:12 PM,15,118.0,Steak Burrito,Mexican,14.95,14.95
1052,,3:28:12 PM,15,121.0,Cheese Quesadillas,Mexican,10.5,10.5
1053,,3:43:17 PM,15,102.0,Cheeseburger,American,13.95,13.95
1053,,3:43:17 PM,15,113.0,Edamame,Asian,5.0,5.0
